"","Triangle_index","Size","Angle.C","Angle.B","Angle.A","Side.A_B","SideC_A","Side.B_C","Total_size","Hand","Vision","Type","Angle.Type","Full.Type","duration","Trial_number","subjID","DistError","AngleError","M1AE","M1DE","M2AE","M2DE","EEMAE","EEMDE"
"562",7,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","off","scale","obtuse","60-100-20",39.4937,21,"AT26",1.146384916,-9.832256655,-12.2939395603337,1.24821558324295,20.0238402198251,0.600581704763248,53.0778703665449,0.344379414734408
"563",9,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","off","scale","obtuse","45-105-30",49.077,13,"AT26",1.142298539,-28.24192241,5.85333147054445,0.770011377116522,22.7966834619598,0.61026469125191,14.0520324906804,0.345002332133108
"564",10,10,60,90,30,8.660254038,10,5,23.66025404,"LH","off","right","right","60-90-30",54.9634,10,"AT26",1.517173303,-10.90010127,-7.49274581575122,1.344049731155,2.29191739353774,0.890031223554466,37.8631801374498,0.527729756804751
"565",11,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","off","scale","acute","60-75-45",91.6662,9,"AT26",0.874527226,-15.03571937,0.636632849910939,1.34330076695553,12.0718670564387,0.925848285322037,29.2152167125577,0.666790587274899
"566",12,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","off","iso-right","iso-right","45-90-45",46.0955,28,"AT26",0.874237479,-26.78637664,0.905441705903968,0.927565537875938,12.4616245217574,0.677090397914363,9.97544240141252,0.532721191888618
"567",13,10,60,60,60,10,10,10,30,"LH","off","equil","acute","60-60-60",88.6862,8,"AT26",1.837686341,40.19705889,-6.40281676213203,1.00673882004563,-13.1527805155228,0.49454055101613,16.5824439614171,0.776588118580563
"568",14,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"RH","on","scale","obtuse","60-100-20",45.8286,19,"AT26",2.139212558,-17.45847835,-10.6978137834843,1.63857179199861,-15.4887499110158,1.48951152174744,39.4572939972354,0.503637684920386
"569",15,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"RH","on","iso","obtuse","30-120-30",32.6485,12,"AT26",1.292606669,27.97098126,3.59222305462313,1.20030847751052,-2.61226756224693,0.560389334414619,77.3213436540762,0.145339390464561
"570",16,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"RH","on","scale","obtuse","45-105-30",31.2297,17,"AT26",1.259294737,-20.31875368,14.5621543666,0.810229894720031,12.7302114689395,0.600858271763507,53.2323181490258,0.404333382268951
"571",17,10,60,90,30,8.660254038,10,5,23.66025404,"RH","on","right","right","60-90-30",32.7602,24,"AT26",1.050279298,-42.76305152,-11.2555731304278,1.35721191862589,-26.2281198420429,1.32687354517829,57.1014688273256,0.530204785761767
"572",18,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"RH","on","scale","acute","60-75-45",41.0026,11,"AT26",1.041400578,31.64620179,5.05743186151261,0.81841088766918,5.62649520605135,0.482945783431709,39.1108570729261,0.784275761693351
"573",19,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"RH","on","iso-right","iso-right","45-90-45",29.1408,27,"AT26",1.129207945,28.70934265,-1.21728747554033,0.948971858765363,-0.195369835646659,0.404963797581363,19.1541019290756,0.521020474533038
"574",20,10,60,60,60,10,10,10,30,"RH","on","equil","acute","60-60-60",54.7299,7,"AT26",1.015499147,-42.28595328,-38.696132792845,1.11761859126545,-48.7256552784252,0.858392847550667,9.58878000170557,0.906241343404433
"575",21,10,60,100,20,8.793852416,10,3.472963553,22.26681597,"LH","on","scale","obtuse","60-100-20",32.0449,20,"AT26",0.556752852,-13.36224202,-1.23482876348322,0.504952995068874,104.803459443721,0.235760799808002,58.8148095082848,0.379704639322384
"576",22,10,30,120,30,5.773502692,10,5.773502692,21.54700538,"LH","on","iso","obtuse","30-120-30",29.0747,15,"AT26",0.491974522,-45.5048792,-6.60231383812845,1.14723370177595,-4.90472752250014,0.898144487257823,24.5640105739245,0.209937681369787
"577",23,10,45,105,30,7.320508076,10,5.176380902,22.49688898,"LH","on","scale","obtuse","45-105-30",28.5712,25,"AT26",1.268482512,8.256872838,0.757062610070193,0.713997744109956,20.8958750242306,0.36263672485299,61.9400960993993,0.193291718533606
"578",24,10,60,90,30,8.660254038,10,5,23.66025404,"LH","on","right","right","60-90-30",34.2569,14,"AT26",0.661538878,-9.223191734,-15.1985179940488,1.47828651034803,0.386824298152987,1.05476277432668,38.629269420589,0.545189786649676
"579",25,10,60,75,45,8.965754722,10,7.320508076,26.2862628,"LH","on","scale","acute","60-75-45",658.5346,16,"AT26",0.918874013,-12.54578477,-19.2329363729775,1.27909021213835,-25.4540892222193,0.959537799327708,27.6559240220023,0.805914715122087
"580",26,10,45,90,45,7.071067812,10,7.071067812,24.14213562,"LH","on","iso-right","iso-right","45-90-45",43.5052,3,"AT26",1.119146661,101.0675391,11.7982643266628,1.00361427734071,17.9710417946346,0.544065537630151,30.9477861841662,0.550871483489139
"581",27,10,60,60,60,10,10,10,30,"LH","on","equil","acute","60-60-60",53.8479,4,"AT26",1.426060449,8.651896592,-17.6766619571217,1.06122864768225,-13.6638490410755,0.626052080424135,19.6745433976961,0.867194361812014
